,transaction_id,user_id,timestamp,amount,device_type,location,is_vpn,card_type,status,is_fraud
8621,T0C4C16,U37240,2025-03-16T00:23:17.981728Z,837.58,mobile,"New York, USA",True,credit,declined,0
8622,T2B912F,U89896,2025-03-16T03:57:17.981728Z,269.51,tablet,"Ontario, Canada",False,prepaid,approved,0
8623,T50D66B,U11817,2025-03-13T00:41:17.981728Z,629.34,desktop,"California, USA",True,prepaid,declined,0
8624,T09B76B,U81617,2025-03-15T05:34:17.981728Z,193.79,mobile,"New York, USA",False,debit,approved,0
8625,T3F56AA,U47451,2025-03-15T05:49:17.981728Z,542.91,desktop,"California, USA",False,credit,approved,0
8626,TCEABF4,U30994,2025-03-10T16:26:17.981728Z,161.32,mobile,"New York, USA",True,prepaid,approved,0
8627,T9ADAE3,U23915,2025-03-11T07:38:17.981728Z,585.93,desktop,"New York, USA",False,prepaid,declined,0
8628,TA1E8E2,U95704,2025-03-12T22:53:17.981728Z,309.09,tablet,"California, USA",False,debit,approved,0
8629,TA043F4,U83738,2025-03-12T19:00:17.981728Z,810.33,tablet,"New York, USA",False,prepaid,declined,0
8630,T6AB027,U21381,2025-03-13T15:56:17.981728Z,700.92,tablet,"Ontario, Canada",True,debit,declined,0
8631,T02795F,U50604,2025-03-12T18:24:17.997318Z,131.65,desktop,"London, UK",True,prepaid,declined,0
8632,TDECD05,U86608,2025-03-15T21:25:17.997318Z,21.54,mobile,"Texas, USA",True,debit,declined,0
8633,T9259CD,U18749,2025-03-11T20:13:17.997318Z,808.18,desktop,"Ontario, Canada",True,prepaid,approved,0
8634,TF9BF41,U63969,2025-03-14T11:14:17.997318Z,421.6,desktop,"California, USA",True,credit,approved,1
8635,T48C980,U33947,2025-03-13T01:49:17.997318Z,557.09,tablet,"London, UK",False,prepaid,approved,0
8636,T0DAFA1,U91454,2025-03-14T07:06:17.997318Z,60.83,desktop,"California, USA",True,prepaid,declined,0
8637,T5CD281,U66445,2025-03-14T14:35:17.997318Z,639.01,mobile,"California, USA",True,debit,declined,0
8638,T22154A,U25046,2025-03-15T12:20:17.997318Z,677.98,tablet,"New York, USA",True,prepaid,declined,0
8639,T755B1C,U87706,2025-03-13T07:59:17.997318Z,426.7,mobile,"Texas, USA",True,credit,approved,0
8640,T0FEE87,U12572,2025-03-15T21:31:17.997318Z,845.84,tablet,"Texas, USA",False,credit,declined,0
8641,TFD11E4,U91034,2025-03-13T14:25:18.012975Z,325.18,mobile,"Texas, USA",False,prepaid,approved,0
8642,TB0A0B9,U41577,2025-03-12T06:39:18.012975Z,233.37,tablet,"Texas, USA",False,debit,declined,0
8643,T43BDB5,U28734,2025-03-09T16:00:18.012975Z,969.94,mobile,"London, UK",False,credit,approved,0
8644,T65C345,U61489,2025-03-15T20:15:18.012975Z,797.17,desktop,"California, USA",True,debit,declined,0
8645,T930858,U97924,2025-03-11T00:30:18.012975Z,998.91,mobile,"California, USA",False,prepaid,approved,0
8646,T5DD366,U97620,2025-03-12T06:59:18.012975Z,35.19,tablet,"Texas, USA",False,credit,declined,0
8647,T21E7C3,U19609,2025-03-12T15:20:18.012975Z,899.1,desktop,"London, UK",True,credit,approved,0
8648,T6608F1,U68432,2025-03-15T23:27:18.012975Z,418.23,desktop,"London, UK",True,debit,approved,0
8649,T3A320B,U99639,2025-03-16T00:41:18.012975Z,841.35,mobile,"New York, USA",False,prepaid,declined,1
8650,T24FF6B,U23815,2025-03-14T22:30:18.012975Z,332.61,mobile,"California, USA",True,credit,declined,0
8651,T3DB416,U33313,2025-03-10T13:07:18.028599Z,937.47,tablet,"New York, USA",False,debit,declined,0
8652,T880C40,U48960,2025-03-14T22:59:18.028599Z,400.58,tablet,"New York, USA",False,credit,declined,0
8653,T5CEDAD,U15733,2025-03-16T10:33:18.028599Z,960.74,mobile,"Ontario, Canada",False,debit,declined,1
8654,T33D6AE,U14558,2025-03-10T10:18:18.028599Z,677.35,tablet,"Ontario, Canada",True,credit,approved,0
8655,T06F732,U74852,2025-03-16T03:04:18.028599Z,380.94,mobile,"Ontario, Canada",False,debit,approved,0
8656,T565722,U91976,2025-03-10T07:55:18.028599Z,728.13,desktop,"California, USA",False,credit,approved,1
8657,TB9B29A,U99529,2025-03-14T18:25:18.028599Z,740.02,desktop,"New York, USA",True,credit,declined,0
8658,TB7F607,U10004,2025-03-12T22:58:18.028599Z,638.59,desktop,"London, UK",True,prepaid,declined,0
8659,TB116F8,U18233,2025-03-12T10:05:18.028599Z,806.68,tablet,"New York, USA",False,credit,approved,0
8660,TE7CF8F,U77365,2025-03-14T20:51:18.028599Z,229.09,tablet,"Ontario, Canada",False,credit,approved,0
8661,T83E394,U12778,2025-03-10T15:54:18.044227Z,507.23,tablet,"London, UK",False,debit,declined,0
8662,TB30660,U77858,2025-03-11T05:57:18.044227Z,672.59,tablet,"New York, USA",True,prepaid,declined,0
8663,TB95198,U55666,2025-03-10T13:11:18.044227Z,932.69,desktop,"Texas, USA",False,debit,declined,0
8664,TB60CE8,U17071,2025-03-12T11:32:18.044227Z,313.37,mobile,"London, UK",True,debit,declined,0
8665,T746AE2,U14179,2025-03-11T11:41:18.044227Z,987.38,tablet,"New York, USA",False,prepaid,approved,0
8666,T31A431,U74627,2025-03-10T09:31:18.044227Z,480.96,tablet,"London, UK",False,prepaid,approved,0
8667,T92E8DB,U97784,2025-03-09T23:06:18.044227Z,76.35,tablet,"London, UK",True,debit,approved,0
8668,T1F4DDF,U92772,2025-03-10T07:35:18.044227Z,45.81,mobile,"Ontario, Canada",False,prepaid,approved,0
8669,TA9DD0D,U25533,2025-03-12T22:08:18.044227Z,229.01,mobile,"Ontario, Canada",False,prepaid,declined,0
8670,TC9E4BE,U55006,2025-03-12T18:20:18.044227Z,206.3,mobile,"London, UK",True,credit,declined,0
8671,TD9FD79,U22834,2025-03-14T23:29:18.044227Z,999.1,tablet,"California, USA",True,credit,approved,0
8672,TDE67DE,U64869,2025-03-11T13:29:18.059809Z,707.07,mobile,"Texas, USA",True,debit,declined,0
8673,T4D3955,U98656,2025-03-15T06:58:18.059809Z,698.57,mobile,"California, USA",True,prepaid,approved,1
8674,TEED2A2,U44016,2025-03-13T06:31:18.059809Z,127.07,tablet,"Ontario, Canada",False,prepaid,declined,0
8675,TEC93A5,U47840,2025-03-14T17:44:18.059809Z,220.28,desktop,"New York, USA",True,credit,approved,0
8676,T7EA09E,U60716,2025-03-15T07:36:18.059809Z,965.7,desktop,"California, USA",False,debit,declined,0
8677,T48FABB,U41094,2025-03-10T04:13:18.059809Z,789.36,desktop,"New York, USA",False,credit,declined,0
8678,TF8F52F,U37489,2025-03-16T03:51:18.059809Z,912.13,tablet,"California, USA",True,debit,declined,1
8679,T1EABB4,U44811,2025-03-10T06:24:18.059809Z,667.74,tablet,"Texas, USA",True,credit,declined,0
8680,T37432E,U78894,2025-03-15T20:50:18.059809Z,679.12,mobile,"New York, USA",False,debit,approved,0
8681,TA22570,U88256,2025-03-15T11:22:18.059809Z,803.84,tablet,"Ontario, Canada",True,prepaid,declined,0
8682,T3F86FE,U25280,2025-03-13T19:38:18.075475Z,851.05,desktop,"Texas, USA",False,credit,approved,0
8683,T014C88,U95670,2025-03-12T08:44:18.075475Z,240.57,mobile,"Texas, USA",False,credit,declined,0
8684,TC0E338,U65086,2025-03-13T01:52:18.075475Z,34.23,tablet,"California, USA",False,credit,approved,0
8685,T8BA539,U86706,2025-03-13T23:39:18.075475Z,909.37,desktop,"New York, USA",True,prepaid,approved,1
8686,TFDC84E,U61551,2025-03-12T03:49:18.075475Z,482.26,mobile,"New York, USA",False,prepaid,approved,0
8687,T381574,U36994,2025-03-12T13:01:18.075475Z,990.33,desktop,"California, USA",True,debit,declined,0
8688,T3D4544,U91408,2025-03-12T20:28:18.075475Z,507.04,mobile,"London, UK",True,debit,declined,0
8689,T53434F,U28999,2025-03-10T19:01:18.075475Z,927.24,tablet,"London, UK",True,prepaid,approved,0
8690,TA83E79,U28821,2025-03-14T07:58:18.075475Z,815.38,mobile,"Ontario, Canada",False,credit,approved,0
8691,T6A89FC,U87721,2025-03-12T09:09:18.075475Z,144.52,tablet,"Texas, USA",False,credit,approved,0
8692,T9D2E8B,U56547,2025-03-11T12:34:18.091099Z,350.43,tablet,"California, USA",False,debit,declined,0
8693,TFE823E,U35634,2025-03-11T18:25:18.091099Z,719.39,mobile,"New York, USA",True,prepaid,approved,0
8694,T99AACE,U53537,2025-03-12T22:54:18.091099Z,409.85,tablet,"London, UK",False,prepaid,approved,0
8695,T6A7EB8,U39179,2025-03-11T18:32:18.091099Z,381.23,mobile,"Ontario, Canada",False,debit,approved,0
8696,T8A8520,U86229,2025-03-15T04:55:18.091099Z,426.61,mobile,"Ontario, Canada",False,prepaid,declined,0
8697,T0AEC73,U94006,2025-03-09T18:17:18.091099Z,742.34,tablet,"London, UK",True,prepaid,approved,0
8698,TA4FD36,U67027,2025-03-12T03:12:18.091099Z,433.24,tablet,"New York, USA",False,prepaid,declined,0
8699,T0D0D2D,U91596,2025-03-09T17:22:18.091099Z,672.74,desktop,"California, USA",True,credit,approved,0
8700,T7FBCE0,U87352,2025-03-09T21:41:18.091099Z,224.01,desktop,"California, USA",False,prepaid,approved,0
8701,T26D6A5,U93032,2025-03-10T10:20:18.091099Z,100.97,desktop,"Texas, USA",False,debit,approved,0
8702,T447F0D,U53194,2025-03-14T11:32:18.106725Z,772.28,desktop,"Texas, USA",True,prepaid,approved,0
8703,T68881C,U35380,2025-03-13T00:36:18.106725Z,367.97,mobile,"London, UK",False,debit,approved,0
8704,TB44060,U68281,2025-03-11T17:26:18.106725Z,925.98,tablet,"California, USA",False,debit,approved,0
8705,T2DC867,U60671,2025-03-12T05:53:18.106725Z,575.9,desktop,"Ontario, Canada",False,prepaid,declined,0
8706,TC27B6A,U25157,2025-03-09T22:59:18.106725Z,490.98,mobile,"Ontario, Canada",False,credit,approved,0
8707,TD982B5,U89940,2025-03-14T09:30:18.106725Z,716.81,mobile,"California, USA",False,debit,approved,0
8708,T841907,U12972,2025-03-12T17:12:18.106725Z,923.97,tablet,"Texas, USA",False,prepaid,declined,0
8709,T178D5D,U88644,2025-03-15T01:28:18.106725Z,749.83,tablet,"New York, USA",True,prepaid,declined,0
8710,TEAB253,U32983,2025-03-14T00:28:18.106725Z,724.91,mobile,"Texas, USA",True,prepaid,approved,0
8711,TDD9186,U46464,2025-03-11T05:52:18.106725Z,697.12,tablet,"New York, USA",True,prepaid,approved,0
8712,T80B910,U98390,2025-03-10T01:55:18.122349Z,612.31,desktop,"California, USA",True,debit,declined,0
8713,TD07D61,U63912,2025-03-15T07:47:18.122349Z,219.34,mobile,"Texas, USA",True,credit,declined,0
8714,T1BD6D0,U13805,2025-03-14T13:09:18.122349Z,955.94,tablet,"Ontario, Canada",False,prepaid,approved,0
8715,T1F1BC9,U45285,2025-03-12T14:53:18.122349Z,199.11,mobile,"London, UK",False,prepaid,approved,0
8716,T23B934,U79655,2025-03-12T01:54:18.122349Z,725.31,tablet,"London, UK",False,prepaid,declined,0
8717,T8BFE8B,U68384,2025-03-16T04:35:18.122349Z,550.58,mobile,"New York, USA",True,credit,declined,0
8718,T3127F3,U72953,2025-03-14T05:39:18.122349Z,130.62,tablet,"Texas, USA",False,credit,approved,0
8719,TEA2FAC,U52799,2025-03-15T06:41:18.122349Z,723.66,mobile,"London, UK",True,prepaid,declined,0
8720,TD6167B,U17478,2025-03-14T09:39:18.122349Z,800.16,tablet,"Texas, USA",True,prepaid,declined,0
8721,TC4F0AC,U90661,2025-03-13T14:57:18.122349Z,440.82,mobile,"New York, USA",True,credit,declined,0
8722,T987945,U99902,2025-03-13T22:59:18.122349Z,303.55,desktop,"London, UK",False,debit,approved,0
8723,TD9D0F4,U87347,2025-03-10T10:10:18.137934Z,447.83,desktop,"California, USA",True,prepaid,approved,0
8724,TE94C7C,U63085,2025-03-11T01:43:18.137934Z,207.62,mobile,"Ontario, Canada",False,debit,declined,0
8725,TA6949B,U66836,2025-03-13T19:14:18.137934Z,684.95,desktop,"Ontario, Canada",True,credit,declined,0
8726,T015CA8,U57035,2025-03-13T14:07:18.137934Z,946.41,mobile,"New York, USA",True,prepaid,declined,1
8727,TBE19C7,U58072,2025-03-10T15:30:18.137934Z,595.52,mobile,"New York, USA",True,debit,declined,0
8728,TFFEC16,U56593,2025-03-13T05:20:18.137934Z,429.11,mobile,"Ontario, Canada",True,prepaid,declined,0
8729,TFA919C,U95936,2025-03-11T10:23:18.137934Z,995.95,desktop,"New York, USA",False,debit,approved,0
8730,T04AE5A,U96976,2025-03-12T10:53:18.137934Z,825.53,desktop,"Ontario, Canada",True,credit,declined,0
8731,TAE1387,U29864,2025-03-15T22:58:18.137934Z,32.79,desktop,"Texas, USA",False,prepaid,approved,0
8732,TED89CD,U26205,2025-03-09T16:45:18.137934Z,303.91,desktop,"New York, USA",True,prepaid,approved,1
8733,T0AD632,U50378,2025-03-16T10:31:18.153599Z,798.29,desktop,"California, USA",True,debit,declined,0
8734,T62031E,U77177,2025-03-14T05:54:18.153599Z,404.02,mobile,"London, UK",False,prepaid,approved,0
8735,TD4E802,U40001,2025-03-10T15:54:18.153599Z,741.45,tablet,"New York, USA",False,debit,declined,0
8736,T9C83BA,U14498,2025-03-10T04:23:18.153599Z,582.37,desktop,"Texas, USA",True,credit,approved,0
8737,TD89BD8,U95418,2025-03-12T21:48:18.153599Z,542.9,tablet,"New York, USA",False,prepaid,declined,0
8738,T522F9D,U83834,2025-03-14T11:15:18.153599Z,133.36,tablet,"New York, USA",False,prepaid,declined,0
8739,T9610A0,U43939,2025-03-12T23:11:18.153599Z,698.54,tablet,"Texas, USA",True,debit,approved,0
8740,TFA498F,U21130,2025-03-14T23:02:18.153599Z,891.47,desktop,"London, UK",False,prepaid,declined,0
8741,T01691B,U45745,2025-03-16T09:58:18.153599Z,228.88,mobile,"New York, USA",False,prepaid,declined,0
8742,T90FEF4,U71520,2025-03-11T00:17:18.153599Z,251.97,desktop,"Ontario, Canada",True,prepaid,approved,0
8743,T6AE123,U56129,2025-03-13T19:55:18.169193Z,390.36,desktop,"Ontario, Canada",True,prepaid,declined,0
8744,TD6F534,U92576,2025-03-10T21:53:18.169193Z,717.2,desktop,"New York, USA",False,prepaid,approved,0
8745,T909408,U85630,2025-03-15T12:25:18.169193Z,689.89,mobile,"Ontario, Canada",False,prepaid,approved,0
8746,T978D5A,U79301,2025-03-10T01:11:18.169193Z,682.97,desktop,"Ontario, Canada",False,prepaid,declined,1
8747,T672044,U57130,2025-03-12T03:59:18.169193Z,393.42,tablet,"Texas, USA",True,debit,declined,0
8748,T9EC891,U80317,2025-03-10T06:01:18.169193Z,639.61,desktop,"Texas, USA",False,debit,approved,0
8749,TCFB4FB,U88558,2025-03-15T08:34:18.169193Z,205.28,tablet,"Texas, USA",True,credit,declined,0
8750,T75B869,U25279,2025-03-09T18:48:18.169193Z,63.51,tablet,"New York, USA",False,credit,declined,0
8751,TB4A63D,U14775,2025-03-16T05:29:18.169193Z,106.5,desktop,"London, UK",True,prepaid,declined,0
8752,T649DD7,U58683,2025-03-12T00:56:18.169193Z,145.24,mobile,"London, UK",False,prepaid,approved,0
8753,TA812DF,U52169,2025-03-12T06:28:18.184809Z,143.98,desktop,"New York, USA",True,credit,declined,0
8754,TAD3E50,U32705,2025-03-16T10:10:18.184809Z,473.09,tablet,"New York, USA",False,debit,approved,0
8755,T8B6D13,U67124,2025-03-15T08:50:18.184809Z,243.56,tablet,"London, UK",False,credit,declined,1
8756,T0C0282,U50066,2025-03-16T01:11:18.184809Z,384.37,tablet,"London, UK",True,prepaid,declined,0
8757,TED972E,U25532,2025-03-10T04:56:18.184809Z,562.18,desktop,"Texas, USA",False,prepaid,approved,0
8758,T2A09C6,U99632,2025-03-16T06:53:18.184809Z,485.27,desktop,"Texas, USA",False,prepaid,approved,0
8759,T108405,U96989,2025-03-11T13:50:18.184809Z,120.31,tablet,"Ontario, Canada",False,credit,approved,0
8760,T0B0CD8,U44166,2025-03-10T15:35:18.184809Z,356.09,tablet,"London, UK",False,credit,declined,0
8761,T2D14C1,U19057,2025-03-14T09:16:18.184809Z,190.58,tablet,"California, USA",True,debit,declined,0
8762,T00DD56,U34159,2025-03-09T16:44:18.184809Z,675.67,tablet,"London, UK",True,credit,declined,0
8763,T5C6754,U64151,2025-03-11T15:52:18.200475Z,924.49,desktop,"Ontario, Canada",True,debit,declined,0
8764,T7810EF,U44753,2025-03-11T20:39:18.200475Z,222.85,desktop,"Texas, USA",True,credit,declined,0
8765,TFDA1F7,U24044,2025-03-13T23:26:18.200475Z,304.98,tablet,"California, USA",False,prepaid,approved,0
8766,T5B334F,U92688,2025-03-10T22:33:18.200475Z,206.73,desktop,"London, UK",False,debit,declined,0
8767,T886B3E,U39815,2025-03-13T16:32:18.200475Z,609.35,desktop,"Ontario, Canada",False,prepaid,declined,0
8768,T893432,U16616,2025-03-10T11:11:18.200475Z,88.02,desktop,"London, UK",False,prepaid,approved,0
8769,T694298,U99434,2025-03-15T09:00:18.200475Z,343.77,tablet,"California, USA",True,prepaid,approved,0
8770,T393273,U53268,2025-03-12T04:00:18.200475Z,409.13,tablet,"London, UK",True,credit,declined,1
8771,T7C15F6,U30291,2025-03-11T14:12:18.200475Z,734.84,desktop,"Ontario, Canada",False,credit,declined,0
8772,T102D60,U87088,2025-03-14T08:28:18.217021Z,728.73,desktop,"New York, USA",False,credit,declined,0
8773,T4C9A97,U63165,2025-03-10T08:41:18.220576Z,765.14,mobile,"Texas, USA",False,debit,declined,0
8774,TEB031E,U29380,2025-03-12T11:03:18.220576Z,857.62,tablet,"California, USA",False,credit,approved,0
8775,TAB5321,U62527,2025-03-16T01:54:18.220576Z,907.91,mobile,"London, UK",False,prepaid,approved,0
8776,TB88AC5,U91975,2025-03-10T08:41:18.220576Z,667.54,tablet,"New York, USA",True,prepaid,approved,0
8777,T9851E3,U73111,2025-03-15T09:01:18.220576Z,112.5,tablet,"Texas, USA",False,prepaid,approved,0
8778,TE7AF2E,U32749,2025-03-09T17:49:18.220576Z,657.12,tablet,"New York, USA",False,debit,declined,0
8779,T21689F,U86402,2025-03-14T23:48:18.220576Z,894.41,desktop,"London, UK",False,prepaid,declined,0
8780,T71FA91,U58782,2025-03-16T10:47:18.220576Z,146.34,tablet,"New York, USA",False,prepaid,approved,0
8781,T839B0F,U32824,2025-03-15T13:47:18.236852Z,586.31,desktop,"Texas, USA",False,prepaid,declined,0
8782,TE67B03,U94730,2025-03-11T02:58:18.238855Z,973.71,tablet,"Texas, USA",False,prepaid,approved,0
8783,T2E8190,U73416,2025-03-15T07:24:18.239855Z,882.3,tablet,"London, UK",False,debit,approved,0
8784,T2D5857,U71938,2025-03-10T10:52:18.241854Z,254.47,tablet,"London, UK",False,credit,approved,0
8785,TA965DB,U80619,2025-03-13T18:43:18.243857Z,807.22,mobile,"Texas, USA",True,credit,declined,1
8786,T93FD81,U61387,2025-03-09T23:14:18.244853Z,874.0,desktop,"New York, USA",False,debit,declined,1
8787,TA99FCF,U28941,2025-03-10T18:37:18.246851Z,725.42,desktop,"London, UK",True,debit,declined,0
8788,TA5AB4C,U60497,2025-03-15T13:56:18.248854Z,257.38,desktop,"London, UK",False,credit,declined,0
8789,T4C46BD,U62229,2025-03-16T06:14:18.250854Z,852.98,mobile,"Ontario, Canada",False,debit,approved,0
8790,T8E710C,U86178,2025-03-10T10:53:18.253506Z,311.46,tablet,"London, UK",True,debit,declined,0
8791,TD6B8D4,U39193,2025-03-14T20:59:18.255511Z,569.07,desktop,"California, USA",False,debit,approved,0
8792,TC73F11,U14226,2025-03-16T04:09:18.256511Z,259.2,mobile,"Texas, USA",False,credit,declined,0
8793,TD38307,U67213,2025-03-15T11:46:18.258515Z,378.74,mobile,"Ontario, Canada",True,debit,declined,0
8794,T70A41A,U85565,2025-03-10T15:40:18.260513Z,570.43,desktop,"New York, USA",True,prepaid,declined,0
8795,TCFC235,U56394,2025-03-16T06:11:18.261512Z,626.66,desktop,"Texas, USA",True,prepaid,approved,0
8796,T2D7065,U45940,2025-03-14T04:48:18.263514Z,860.58,desktop,"Ontario, Canada",False,credit,declined,0
8797,TEB6DCB,U25700,2025-03-14T21:16:18.264511Z,460.83,desktop,"Texas, USA",False,prepaid,declined,0
8798,T02123B,U38694,2025-03-12T18:09:18.267520Z,308.67,mobile,"California, USA",True,prepaid,approved,0
8799,T1196EC,U27811,2025-03-10T02:40:18.270131Z,779.47,tablet,"California, USA",True,debit,approved,0
8800,T8A1263,U74279,2025-03-15T23:36:18.271637Z,648.38,mobile,"Ontario, Canada",True,credit,declined,0
8801,TA6BC4A,U26616,2025-03-09T18:23:18.273637Z,819.94,tablet,"California, USA",True,debit,declined,0
8802,TC93D3D,U65389,2025-03-13T13:04:18.274636Z,782.22,tablet,"Ontario, Canada",True,debit,approved,0
8803,TAC183D,U40237,2025-03-12T12:42:18.276640Z,519.22,mobile,"New York, USA",False,debit,approved,0
8804,T1B13D3,U39356,2025-03-15T09:24:18.278501Z,297.94,mobile,"London, UK",True,prepaid,declined,0
8805,TC50D49,U79789,2025-03-11T11:26:18.280508Z,982.71,tablet,"Ontario, Canada",False,debit,declined,0
8806,T5207DB,U18024,2025-03-15T10:50:18.282589Z,374.34,mobile,"California, USA",False,debit,declined,0
8807,TF73B4A,U98072,2025-03-14T09:08:18.284595Z,597.09,tablet,"Ontario, Canada",False,prepaid,declined,0
8808,TC152C5,U95117,2025-03-11T17:00:18.286554Z,504.11,tablet,"Ontario, Canada",True,prepaid,declined,0
8809,TB81F1B,U75609,2025-03-14T07:55:18.288592Z,985.5,tablet,"California, USA",False,debit,approved,0
8810,T679F7C,U74196,2025-03-13T03:10:18.289593Z,297.83,mobile,"California, USA",False,debit,approved,0
8811,T68BD46,U11003,2025-03-13T20:58:18.291593Z,378.62,tablet,"Ontario, Canada",False,prepaid,declined,0
8812,TC0F108,U96444,2025-03-14T21:08:18.293559Z,707.15,desktop,"California, USA",False,debit,approved,0
8813,TECCE47,U76043,2025-03-10T01:16:18.295644Z,895.28,tablet,"California, USA",False,credit,approved,0
8814,T226A29,U93532,2025-03-15T15:26:18.296646Z,32.49,tablet,"New York, USA",True,credit,approved,0
8815,T648000,U19552,2025-03-10T18:25:18.299516Z,147.48,mobile,"London, UK",False,debit,approved,0
8816,TD90897,U39070,2025-03-12T01:11:18.300512Z,32.85,tablet,"New York, USA",False,prepaid,approved,0
8817,TF79ADB,U49412,2025-03-11T14:14:18.303170Z,130.13,mobile,"Ontario, Canada",True,credit,approved,0
8818,T75950E,U55893,2025-03-12T08:39:18.305212Z,76.08,desktop,"Ontario, Canada",True,prepaid,approved,0
8819,T38114A,U67318,2025-03-10T02:01:18.306208Z,451.61,desktop,"Texas, USA",False,prepaid,approved,0
8820,T89DF2E,U12828,2025-03-12T11:31:18.308209Z,631.16,desktop,"London, UK",True,prepaid,approved,0
8821,TF07BEF,U93234,2025-03-11T02:40:18.310644Z,88.86,tablet,"New York, USA",False,debit,approved,0
8822,T79EF72,U64683,2025-03-13T00:33:18.311649Z,680.45,mobile,"London, UK",True,prepaid,declined,0
8823,T8782DD,U77410,2025-03-11T06:26:18.314613Z,210.96,tablet,"New York, USA",True,credit,declined,0
8824,T2C1207,U48389,2025-03-16T05:36:18.315648Z,704.37,mobile,"California, USA",True,credit,declined,0
8825,TE046B0,U99256,2025-03-15T22:50:18.317650Z,575.95,mobile,"California, USA",False,prepaid,declined,0
8826,T537823,U62005,2025-03-14T18:52:18.320109Z,435.73,tablet,"London, UK",True,debit,declined,0
8827,T9FE038,U55545,2025-03-12T16:46:18.322153Z,19.58,tablet,"Ontario, Canada",False,debit,approved,0
8828,TD7375D,U69609,2025-03-15T01:15:18.323147Z,761.49,mobile,"California, USA",True,debit,approved,0
8829,TF674AB,U55953,2025-03-11T03:18:18.325148Z,224.33,desktop,"New York, USA",False,debit,approved,0
8830,T7A6164,U50098,2025-03-15T11:21:18.326588Z,877.92,desktop,"Ontario, Canada",True,prepaid,approved,0
8831,T10DEE7,U63717,2025-03-12T21:37:18.328627Z,229.56,mobile,"London, UK",True,debit,declined,0
8832,T514E4C,U92480,2025-03-11T03:07:18.330546Z,244.92,tablet,"Ontario, Canada",False,debit,declined,0
8833,T03A817,U79487,2025-03-16T09:09:18.332554Z,25.81,tablet,"California, USA",False,debit,approved,0
8834,TE49F19,U74671,2025-03-12T14:38:18.334554Z,238.77,tablet,"London, UK",True,credit,approved,0
8835,TBD7C42,U36272,2025-03-11T15:45:18.336527Z,680.59,desktop,"London, UK",True,prepaid,approved,0
8836,TA54DC2,U68457,2025-03-11T04:48:18.338563Z,427.39,tablet,"London, UK",False,prepaid,declined,0
8837,T782BE7,U80196,2025-03-15T00:36:18.339563Z,42.87,tablet,"California, USA",False,prepaid,approved,0
8838,T7C4B9F,U25318,2025-03-12T06:39:18.341532Z,746.87,mobile,"New York, USA",True,credit,approved,0
8839,TBDED54,U95208,2025-03-16T02:14:18.343709Z,76.78,mobile,"New York, USA",True,credit,declined,1
8840,TE1E5BE,U79367,2025-03-14T17:47:18.345671Z,23.48,mobile,"London, UK",True,credit,approved,0
8841,T37A09C,U33378,2025-03-16T12:59:18.347543Z,373.68,mobile,"Ontario, Canada",False,prepaid,approved,1
8842,TE0F8F1,U64935,2025-03-14T10:47:18.349545Z,568.16,desktop,"Texas, USA",False,prepaid,approved,0
8843,TEF7E6F,U80932,2025-03-09T17:24:18.350542Z,74.11,desktop,"London, UK",True,prepaid,approved,0
8844,T72C971,U68792,2025-03-13T18:26:18.353440Z,792.78,mobile,"Ontario, Canada",True,prepaid,declined,0
8845,TCE33C5,U96975,2025-03-15T17:58:18.355482Z,832.39,desktop,"Texas, USA",True,prepaid,declined,0
8846,T131705,U84536,2025-03-09T17:28:18.356478Z,245.09,mobile,"Texas, USA",False,debit,approved,0
8847,T7C898F,U68804,2025-03-16T08:43:18.358487Z,571.12,mobile,"London, UK",True,debit,declined,0
8848,TACA47E,U27633,2025-03-14T20:31:18.359477Z,69.83,desktop,"Ontario, Canada",True,debit,declined,1
8849,T07614A,U74205,2025-03-13T10:27:18.361446Z,972.95,mobile,"London, UK",True,prepaid,declined,0
8850,T32C272,U30903,2025-03-13T00:40:18.363604Z,254.36,mobile,"New York, USA",True,credit,declined,0
8851,T99ED6E,U87674,2025-03-15T10:55:18.366592Z,930.56,tablet,"New York, USA",True,prepaid,approved,0
8852,TA39CD3,U16574,2025-03-15T18:43:18.368592Z,665.32,desktop,"New York, USA",False,debit,approved,0
8853,TEBD576,U42178,2025-03-13T08:42:18.370874Z,332.36,desktop,"Ontario, Canada",True,debit,declined,0
8854,T82DB5E,U51783,2025-03-10T13:02:18.371873Z,191.66,desktop,"New York, USA",False,credit,approved,0
8855,T2E7399,U72226,2025-03-12T11:25:18.373874Z,676.44,tablet,"Ontario, Canada",True,prepaid,declined,0
8856,T0654D8,U97360,2025-03-16T07:52:18.374870Z,700.19,desktop,"Ontario, Canada",True,prepaid,declined,1
8857,T874AFB,U97144,2025-03-10T01:08:18.377723Z,325.03,mobile,"Texas, USA",True,credit,declined,0
8858,TC661FA,U72515,2025-03-12T22:02:18.379687Z,249.68,desktop,"Texas, USA",False,credit,declined,0
8859,T23B61B,U59422,2025-03-11T05:22:18.381535Z,551.98,desktop,"New York, USA",False,credit,declined,0
8860,T09310E,U35766,2025-03-13T13:09:18.382533Z,396.73,mobile,"California, USA",True,prepaid,declined,0
8861,TAB3705,U88049,2025-03-12T07:50:18.384535Z,843.81,tablet,"Ontario, Canada",True,prepaid,declined,0
8862,TDF5F25,U98165,2025-03-16T01:29:18.386655Z,120.02,tablet,"London, UK",True,debit,declined,0
